Session ID,Turn,Question,Expected Chunk ID,Actual Chunk ID,Expected Answer,Found,Actual Answer,Result,Comments,Reasons for Failure
5,1,ผมสามารถเบิกค่าดัดฟันกับประกันสังคมได้ไหมครับ,2,"5,1,7,21,2",ไม่ได้ครับ กรณีเบิกสำหรับค่ารักษาดัดฟันจะอยู่นอกเหนือกรณีที่ประกันสังคมระบุไว้นะครับ,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีทันตกรรม ประกันสังคมให้สิทธิประโยชน์สำหรับการถอนฟัน อุดฟัน ขูดหินปูน และผ่าตัดฟันคุด โดยผู้ประกันตนสามารถเบิกค่าบริการทางการแพทย์ได้ตามที่จ่ายจริงในอัตราไม่เกิน 900 บาทต่อปีค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,Retrieval is acceptable (includes the expected chunk). The answer lists covered dental benefits accurately but doesn’t explicitly state that orthodontics isn’t covered; slightly vague yet still conveys the correct implication.,
5,2,แล้วถ้าไปหาหมอฟันที่คลินิคสามารถเบิกค่าอะไรได้บ้างครับ,2,"5,7,2,43,3","กรณีทันตกรรมที่ประกันสังคมระบุไว้มีดังนี้

- กรณีถอนฟัน อุดฟัน ขูดหินปูน และผ่าตัด ฟันคุดให้ผู้ประกันตนมีสิทธิได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็นในอัตราไม่เกิน 900 บาท ต่อปี

ในกรณีที่ผู้ประกันตนเข้ารับบริการทางการแพทย์ ณ สถานพยาบาจ
ที่ทำความตกลงกับสำนักงานประกันสังคมให้ผู้ประกันตนจ่ายค่าบริการทางการแพทย์ให้กับสถานพยาบาล ส่วนเกินจากสิทธิที่ได้รับ
- กรณีใส่ฟันเทียมชนิดถอดได้บางส่วน จะได้รับค่าบริการทางการแพทย์และค่าฟันเทียม เท่าที่จ่ายจริงตามความจำเป็นไม่เกิน 1,500 บาท ภายในระยะเวลา 5 ปี นับแต่วันที่ใส่ฟันเทียม ดังนี้
   1) 1-5 ซี่ เท่าที่จ่ายจริงตามความจำเป็น ไม่เกิน 1,300 บาท
   2) มากกว่า 5 ชี่ เท่าที่จ่ายจริงตามความจำเป็นไม่เกิน 1,500 บาท
- กรณีใส่ฟันเทียมชนิดถอดได้ทั้งปาก เบิกได้เท่าที่จ่ายจริง ไม่เกิน 4,400 บาท ภายใน 5 ปี นับแต่วันที่ใส่ฟันเทียมตามหลักเกณฑ์ ดังนี้
   1) ฟันเทียมชนิดถอดได้ทั้งปากบนหรือล่างเท่าที่จ่ายจริงไม่เกิน 2,400 บาท
   2) ฟันเทียมชนิดถอดได้ทั้งปากบนและล่างเท่าที่จ่ายจริงไม่เกิน 4,400 บาท",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีทันตกรรม ประกันสังคมให้สิทธิประโยชน์สำหรับการถอนฟัน อุดฟัน ขูดหินปูน และผ่าตัดฟันคุด โดยผู้ประกันตนสามารถเบิกค่าบริการทางการแพทย์ได้ตามที่จ่ายจริงในอัตราไม่เกิน 900 บาท ต่อปีค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",False,"Retrieval is acceptable (includes the expected chunk). The answer correctly mentions the 900-baht basic dental coverage but omits key benefits such as removable/complete denture reimbursements and details about contracted facilities, making it incomplete.","[
  ""Answer incomplete, missing key conditions, limits, or required details""
]"
6,1,ต้องการเปลี่ยนแปลงข้อมูลผู้ประกันตนต้องทำยังไง,0,"25,1,0,21,2",กรณีที่ผู้ประกันตนเปลี่ยนแปลงชื่อ-ชื่อสกุล หรือข้อมูลสถานภาพครอบครัวและข้อมูลจำนวนบุตรให้นายจ้างแจ้งภายในวันที่ 15 ของเดือนถัดจากเดือนที่มีการเปลี่ยนแปลง โดยใช้แบบแจ้งการเปลี่ยนแปลงข้อเท็จจริงของผู้ประกันตน (สปส.6-10),True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

หากผู้ประกันตนมีการเปลี่ยนแปลงชื่อ-ชื่อสกุล หรือข้อมูลสถานภาพครอบครัวและข้อมูลจำนวนบุตร นายจ้างจะต้องแจ้งการเปลี่ยนแปลงภายในวันที่ 15 ของเดือนถัดจากเดือนที่มีการเปลี่ยนแปลง โดยใช้แบบแจ้งการเปลี่ยนแปลงข้อเท็จจริงของผู้ประกันตน (สปส.6-10) ค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Answer accurately matches the required process (notify by the 15th of the following month using form สปส.6-10). Retrieval includes the expected chunk (0) despite extra chunks, which is acceptable. Slightly verbose intro but content is correct.",
6,2,ถ้าแจ้งช้ากว่าวันที่ 15 ของเดือนถัดจากที่มีการเปลี่ยนแปลง จะเกิดอะไรขึ้น หรือขะทำยังไงได้บ้าง,0,"44,46,1,13,21",ขออภัยครับ ข้อมูลส่วนนี้ไม่ปรากฎในคู่มือประกันตนที่ผมเข้าถึง ณ ตอนนี้ จึงยืนยันคำตอบให้ไม่ได้ครับ ,False,"หากนายจ้างแจ้งการเปลี่ยนแปลงข้อเท็จจริงของผู้ประกันตนล่าช้ากว่าวันที่ 15 ของเดือนถัดจากเดือนที่มีการเปลี่ยนแปลง จะถือว่าเป็นการแจ้งล่าช้าค่ะ

ในกรณีนี้ ผู้ประกันตนสามารถติดต่อสำนักงานประกันสังคมด้วยตนเอง เพื่อแจ้งการเปลี่ยนแปลงข้อเท็จจริงดังกล่าวได้ค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",False,"Retrieval missed the expected chunk and did not overlap with it. The answer provides specific guidance instead of acknowledging missing information as expected, making the content likely unsupported and speculative.","[
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content"",
  ""Did not follow no-data fallback; provided unsupported or speculative information""
]"
7,1,เบิกค่าคลอดบุตรยังไงได้บ้าง,7,"7,1,27,18,28","ผูู้ประกันตนที่ส่งเงินสมทบครบ 5 เดือน ภายใน 15 เดือน
ก่อนเดือนที่คลอดมีสิทธิได้รับค่าคลอดบุตรโดยไม่จํากัดจํานวนครั้ง
ดังนี้
2.1 ผู้ประกันตนหญิง สามารถคลอดบุตรที่สถานพยาบาลใดก็ได้ แล้วนำสำเนาสูติบัตรของบุตร บัตรประจำตัวประชาชนมายื่นเรื่องที่สำนักงานประกันสังคมจะได้รับเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท และยังจะได้รับเงินสงเคราะห์การหยุดงานเพื่อการคลอดบุตรอีก ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยเป็นเวลา 90 วัน
**หมายเหตุ (เงินสงเคราะห์การหยุดงานเพื่อการคลอดบุตร เบิกได้ไม่เกิน 2 ครั้ง)**
2.2 ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรสหรือหญิง ซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยนำสำเนาสูติบัตรของบุตร สำเนาทะเบียนสมรส (ถ้ามี) หรือหนังสือรับรองกรณีไม่มีทะเบียนสมรส (เฉพาะกรณีผู้ประกันตนไม่ได้จดทะเบียนสมรสกับภริยา) มาเบิกเงินที่สำนักงานประกันสังคม จะได้รับเฉพาะเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท
2.3 ค่าตรวจและรับฝากครรภ์
อายุครรภ์ไม่เกิน 12 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริง ไม่เกิน 500 บาท
อายุครรภ์มากกว่า 12 สัปดาห์ แต่ไม่เกิน 20 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริงไม่เกิน 300 บาท
อายุครรภ์มากกว่า 20 สัปดาห์ แต่ไม่เกิน 28 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริงไม่เกิน 200 บาท",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ผู้ประกันตนหญิง สามารถเบิกค่าคลอดบุตรได้โดยนำสำเนาสูติบัตรของบุตร และบัตรประจำตัวประชาชนมายื่นเรื่องที่สำนักงานประกันสังคม จะได้รับเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท และยังจะได้รับเงินสงเคราะห์การหยุดงานเพื่อการคลอดบุตรอีก ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยเป็นเวลา 90 วันค่ะ

ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรส หรือหญิงซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยนำสำเนาสูติบัตรของบุตร สำเนาทะเบียนสมรส (ถ้ามี) หรือหนังสือรับรองกรณีไม่มีทะเบียนสมรส มาเบิกเงินที่สำนักงานประกันสังคม จะได้รับเฉพาะเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาทค่ะ

นอกจากนี้ ยังมีค่าตรวจและรับฝากครรภ์ โดยอายุครรภ์ไม่เกิน 12 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริง ไม่เกิน 500 บาท อายุครรภ์มากกว่า 12 สัปดาห์ แต่ไม่เกิน 20 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริงไม่เกิน 300 บาท และอายุครรภ์มากกว่า 20 สัปดาห์ แต่ไม่เกิน 28 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริงไม่เกิน 200 บาทค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval is acceptable (includes the expected chunk). The answer accurately explains claim process, amounts, documents, and covers male/female cases, but omits the eligibility condition (5 months of contributions within 15 months) and the 2-claim limit for the maternity leave benefit. Overall mostly correct with minor omissions in answer content.",
7,2,ถ้าจะเบิกค่าคลอดบุตรให้แฟนต้องทำยังไง,7,"7,1,43,28,10","ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรสหรือหญิง ซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยนำสำเนาสูติบัตรของบุตร สำเนาทะเบียนสมรส (ถ้ามี) หรือหนังสือรับรองกรณีไม่มีทะเบียนสมรส (เฉพาะกรณีผู้ประกันตนไม่ได้จดทะเบียนสมรสกับภริยา) มาเบิกเงินที่สำนักงานประกันสังคม จะได้รับเฉพาะเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรส หรือหญิงซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยนำสำเนาสูติบัตรของบุตร สำเนาทะเบียนสมรส (ถ้ามี) หรือหนังสือรับรองกรณีไม่มีทะเบียนสมรส (เฉพาะกรณีผู้ประกันตนไม่ได้จดทะเบียนสมรสกับภริยา) มาเบิกเงินที่สำนักงานประกันสังคม จะได้รับเฉพาะเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาทค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Accurate and complete answer with all key details (eligibility, required documents, claiming location, and 13,000 THB amount). Retrieval includes the expected chunk 7; extra chunks are acceptable and do not harm.",
8,1,ถ้าเกิดอุบัติเหตุจนพิการทำให้ทำงานไม่ได้ จะได้รับค่าชดเชยอย่างไรบ้าง,8,"44,36,51,39,38",กรณีทุพพลภาพระดับความสูญเสียรุนแรง ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิต,False,"หากประสบอุบัติเหตุจนทุพพลภาพและไม่สามารถทำงานได้ จะได้รับค่าทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิตค่ะ

นอกจากนี้ ยังมีสิทธิประโยชน์อื่นๆ ที่เกี่ยวข้องกับการทุพพลภาพ ดังนี้ค่ะ

*   **ค่าบริการทางการแพทย์:**
    *   สถานพยาบาลของรัฐ: ได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น (ผู้ป่วยนอก) และเข้ารับบริการโดยไม่เสียค่าใช้จ่าย (ผู้ป่วยใน)
    *   สถานพยาบาลเอกชน: ได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาท (ผู้ป่วยนอก) และไม่เกินเดือนละ 4,000 บาท (ผู้ป่วยใน)
*   **ค่ารถพยาบาลหรือค่าพาหนะรับส่งผู้ทุพพลภาพ:** เหมาจ่ายไม่เกินเดือนละ 500 บาท
*   **ค่าใช้จ่ายในกระบวนการฟื้นฟูสมรรถภาพ:** ร่างกาย จิตใจ และอาชีพ ตามประกาศสำนักงานประกันสังคม

หากผู้ประกันตนที่ทุพพลภาพเสียชีวิต จะได้รับสิทธิประโยชน์เช่นเดียวกับกรณีตายค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์กรณีทุพพลภาพในส่วนไหนเพิ่มเติมไหมคะ",False,"Answer content is mostly correct and includes the key 50% lifetime income replacement, plus extra details. However, retrieval did not include the expected chunk (no overlap with ID 8), so retrieval accuracy is poor.","[
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content""
]"
9,1,กรณีทุพพลภาพ จะได้รับสิทธฺ์อะไรบ้าง,8,"8,39,27,28,15","ผู้ประกันตนที่ส่งเงินสมทบครบ 3 เดือน ภายใน 15 เดือน ก่อนเดือนที่ทุพพลภาพ
3.1 กรณีทุพพลภาพระดับความสูญเสียไม่รุนแรง ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ ดังนี้
3.1.1 ทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงถึงขนาดไม่อาจประกอบการงานตามปกติและงานอื่นได้ ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 30 ของค่าจ้างตลอดระยะเวลาที่ไม่สามารถประกอบการงานได้แต่ไม่เกิน 180 เดือน
3.1.2 ทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงโดยมีรายได้ลดลงจากเดิมจึงจะได้รับเงินทดแทนการขาดรายได้ในส่วนที่ลดลง แต่ไม่เกินร้อยละ 30 เป็นระยะเวลาไม่เกิน 180 เดือน
3.2 กรณีทุพพลภาพระดับความสูญเสียรุนแรง ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิต
",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีทุพพลภาพ ผู้ประกันตนจะได้รับสิทธิประโยชน์ดังนี้ค่ะ

*   **กรณีทุพพลภาพระดับความสูญเสียไม่รุนแรง:**
    *   ได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 30 ของค่าจ้างตลอดระยะเวลาที่ไม่สามารถประกอบการงานได้ แต่ไม่เกิน 180 เดือน
    *   หากมีรายได้ลดลงจากเดิม จะได้รับเงินทดแทนการขาดรายได้ในส่วนที่ลดลง แต่ไม่เกินร้อยละ 30 เป็นระยะเวลาไม่เกิน 180 เดือน

*   **กรณีทุพพลภาพระดับความสูญเสียรุนแรง:**
    *   ได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิต

*   **ค่าบริการทางการแพทย์:**
    *   **สถานพยาบาลของรัฐ:** ได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น (ผู้ป่วยนอก) และเข้ารับบริการโดยไม่เสียค่าใช้จ่าย (ผู้ป่วยใน)
    *   **สถานพยาบาลเอกชน:** ได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาท (ผู้ป่วยนอก) และไม่เกินเดือนละ 4,000 บาท (ผู้ป่วยใน)

*   **ค่ารถพยาบาลหรือค่าพาหนะรับส่งผู้ทุพพลภาพ:** เหมาจ่ายไม่เกินเดือนละ 500 บาท

*   **ค่าฟื้นฟูสมรรถภาพ:** ได้รับค่าใช้จ่ายในกระบวนการฟื้นฟูสมรรถภาพของร่างกาย จิตใจ และอาชีพ ตามที่สำนักงานประกันสังคมกำหนด

หากผู้ประกันตนที่ทุพพลภาพเสียชีวิต จะได้รับสิทธิประโยชน์เช่นเดียวกับกรณีตายค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,Retrieval is acceptable as it includes the expected chunk. The answer correctly covers the non-severe/severe disability benefits with correct percentages and durations and adds relevant medical/rehab allowances. Minor omission: it does not mention the eligibility condition (3 months of contributions within 15 months).,
9,2,ถ้าทุพพลภาพมีสิทธิรักษาในรพ.เอกชนมั้ย,8,"8,3,43,39,4",มีสิทธิครับ ผู้ทุพพลภาพมีสิทธิได้รับค่าใช้จ่ายในกระบวนการฟื้นฟูสมรรถภาพของร่างกาย จิตใจและอาชีพ ตามประกาศสำนักงานประกันสังคม เรื่อง กำหนดหลักเกณฑ์อัตราค่าฟื้นฟูของผู้ทุพพลภาพ,True,"กรณีทุพพลภาพ หากเข้ารับการรักษาในสถานพยาบาลเอกชน ผู้ประกันตนจะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาท สำหรับผู้ป่วยนอก และไม่เกินเดือนละ 4,000 บาท สำหรับผู้ป่วยในค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval is acceptable as it includes the expected chunk. The answer conveys that treatment at a private hospital is allowed with reimbursement, aligning with the expected intent, though it adds specific OPD/IPD caps and omits the rehab-focused wording from the expected answer. Mostly correct with minor mismatch in emphasis.",
9,3,ได้จำกัดครั้งละกี่บาทครับ,8,"28,37,3,18,41",ขออภัยครับ ข้อมูลส่วนนี้ไม่ปรากฎในคู่มือประกันตนที่ผมเข้าถึง ณ ตอนนี้ จึงยืนยันคำตอบให้ไม่ได้ครับ ,False,"กรณีทุพพลภาพ หากเข้ารับการรักษาในสถานพยาบาลเอกชน จะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาท สำหรับผู้ป่วยนอก และไม่เกินเดือนละ 4,000 บาท สำหรับผู้ป่วยในค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",False,"Retrieval missed the expected chunk (no overlap with 8). The answer provides specific monthly limits that don’t match the question’s “per time” phrasing and contradict the expected response that the info isn’t available, so content is likely incorrect.","[
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content"",
  ""Did not follow no-data fallback; provided unsupported or speculative information"",
  ""Factual inaccuracies or misleading statements, including wrong amounts or claims""
]"
10,1,ถ้าต้ายได้ค่าคำศพเท่าไหร่,9,"42,36,9,3,27","ผู้ประกันตนที่ส่งเงินสมทบครบ 1 เดือน ภายใน 6 เดือน ก่อนเดือนถึงแก่ความตาย
• ได้รับค่าทําศพ 40,000 บาท",True,"หากผู้ประกันตนถึงแก่ความตาย จะได้รับค่าทำศพ 40,000 บาทค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์กรณีอื่นเพิ่มเติมไหมคะ",True,"Retrieval includes the expected chunk (9). The answer correctly states the funeral benefit amount (40,000 บาท) but omits the eligibility condition; acceptable since the question asked only for the amount.",
10,2,ได้เงินอย่างอื่นนอกจากค่าทำศพมั้ย,9,"42,9,27,30,1","มีเงินสงเคราะห์กรณีตายครับ
   - หากผู้ประกันตนจ่ายเงินสมทบตั้งแต่ 36 เดือนขึ้นไป แต่ไม่ถึง 120 เดือน จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 4 เดือน
   - หากผู้ประกันตนจ่ายเงินสมทบตั้งแต่ 120 เดือนขึ้นไป จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 12 เดือน",True,"ค่ะ นอกเหนือจากค่าทำศพ ผู้ประกันตนยังสามารถได้รับเงินสงเคราะห์กรณีตายด้วยค่ะ

โดยเงื่อนไขการได้รับเงินสงเคราะห์กรณีตายมีดังนี้ค่ะ
*   หากจ่ายเงินสมทบตั้งแต่ 36 เดือนขึ้นไป แต่ไม่ถึง 120 เดือน จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 4 เดือน
*   หากจ่ายเงินสมทบตั้งแต่ 120 เดือนขึ้นไป จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 12 เดือน

ไม่ทราบว่าต้องการสอบถามรายละเอียดเพิ่มเติมเกี่ยวกับสิทธิประโยชน์กรณีอื่นอีกไหมคะ",True,Retrieval includes the expected chunk (9) despite extra ones; acceptable. The answer correctly states the death benefit and the two contribution thresholds with accurate rates and durations. Overall accurate and clear.,
11,1,เงินบำนาญชราภาพของผมจะได้เท่าไหร่ต่อเดือน,11,"12,11,28,18,27","เงินบำนาญชราภาพ
ได้รับเงินบำนาญชราภาพร้อยละ 20 ของค่าจ้างเฉลี่ย 60 เดือนสุดท้าย ที่ใช้เป็นฐานในการคำนวณเงินสมทบก่อนความเป็นผู้ประกันตนสิ้นสุดลง กรณีจ่ายเงินสมทบมากกว่า 180 เดือน (15 ปีขึ้นไป) ให้ปรับเพิ่มอัตราเงินบำนาญชราภาพขึ้นอีกร้อยละ 1.5 ต่อระยะเวลาการจ่ายเงินสมทบครบทุก 12 เดือน

หากคุณต้องการให้ผมคำนวณ รบกวนขอข้อมูลดังนี้ 
1. ค่าจ้างเฉลี่ย 60 เดือนสุดท้าย ที่ใช้เป็นฐานในการคำนวณเงินสมทบก่อนความเป็นผู้ประกันตนสิ้นสุดลง
2. จำนวนปีทั้งหมดที่ส่งเงินสมทบ",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

เงินบำนาญชราภาพของคุณจะคำนวณจากค่าจ้างเฉลี่ย 60 เดือนสุดท้ายที่คุณใช้เป็นฐานในการคำนวณเงินสมทบก่อนความเป็นผู้ประกันตนสิ้นสุดลง โดยคิดในอัตราร้อยละ 20 ค่ะ หากคุณจ่ายเงินสมทบมากกว่า 180 เดือน หรือ 15 ปีขึ้นไป จะปรับเพิ่มอีกร้อยละ 1.5 ต่อระยะเวลาการจ่ายเงินสมทบครบทุก 12 เดือนค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,Retrieval is acceptable as it includes the expected chunk. The answer correctly explains the formula (20% of last 60-month average wage plus 1.5% per 12 months beyond 180 months). Minor omission: it didn’t request specific inputs to calculate the exact monthly amount.,
11,2,ผมยังไม่มีข้อมูลตอนนี้ครับ,11,"50,40,39,38,13","หากคุณมีข้อมูลพร้อมแล้ว สามารถนำสูตรนี้ไปคำนวณได้ครับ
สูตรคำนวณเงินบำนาญชราภาพ
= ค่าจ้างเฉลี่ย 60 เดือนสุดท้าย คูณด้วย 20% (+ จำนวน % ที่เพิ่มให้อีกปีละ 1.5%)
**เงินบำนาญชราภาพ : จ่ายเป็นรายเดือนตลอดชีวิต**",False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ไม่ทราบว่าต้องการให้ช่วยค้นหาข้อมูลเกี่ยวกับสิทธิประโยชน์ หรือรายละเอียดอื่นๆ ในคู่มือผู้ประกันตนเพิ่มเติมไหมคะ?",False,"Retrieval missed the expected chunk (no overlap) and did not surface the pension formula. The answer is a generic offer to help and fails to provide the expected calculation formula or key details, so content is insufficient.","[
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content"",
  ""Answer incomplete, missing key conditions, limits, or required details"",
  ""Response off-topic or generic, failing to address the specific question""
]"
12,1,ผมอยากรู้ว่าเงินบำเหน็จของผมคิดยังไง,11,"11,12,1,27,9","การคำนวณเงินบำเหน็จ แบ่งออกเป็น 2 กรณี
1.กรณีจ่ายเงินสมทบตั้งแต่ 1 - 11 เดือน
2.กรณีจ่ายเงินสมทบตั้งแต่ 12 - 179 เดือน
คุณอยู่ในกรณีไหนครับ
",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

เงินบำเหน็จชราภาพ จะคิดดังนี้ค่ะ

กรณีจ่ายเงินสมทบต่ำกว่า 12 เดือน จะได้รับเงินบำเหน็จชราภาพเท่ากับจำนวนเงินสมทบเฉพาะส่วนของผู้ประกันตนค่ะ

กรณีจ่ายเงินสมทบตั้งแต่ 12 เดือนขึ้นไป แต่ไม่ครบ 180 เดือน จะได้รับเงินบำเหน็จชราภาพเท่ากับจำนวนเงินสมทบที่ผู้ประกันตนและนายจ้างจ่ายสมทบ พร้อมผลประโยชน์ตอบแทนตามที่สำนักงานประกันสังคมประกาศกำหนดค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval includes the expected chunk, so it’s acceptable. The answer correctly explains the two calculation cases (1–11 months and 12–179 months) with appropriate details; it differs slightly in phrasing and follow-up but remains accurate.",
12,2,แบบที่ 2 ครับ,11,"1,17,14,24,25","กรณีจ่ายเงินสมทบตั้งแต่ 12 - 179 เดือน
= เงินสมทบของผู้ประกันตน + เงินสมทบของนายจ้าง + ผลประโยชน์ตอบแทน
**เงินบำเหน็จชราภาพ : จ่ายเป็นก้อนครั้งเดียว**",False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับผู้ประกันตนตามมาตรา 39 ที่จ่ายเงินสมทบเดือนละ 432 บาท จะได้รับความคุ้มครอง 6 กรณี ดังนี้ค่ะ

1.  กรณีเจ็บป่วย
2.  กรณีคลอดบุตร
3.  กรณีทุพพลภาพ
4.  กรณีตาย
5.  กรณีสงเคราะห์บุตร
6.  กรณีชราภาพ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",False,"Retrieval missed the expected chunk (11), pulling unrelated chunks. The answer is a generic overview of M.39 benefits and does not address the specific ‘แบบที่ 2’ old-age benefit details for 12–179 months and lump-sum payment. Both retrieval and answer content are incorrect for the query.","[
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content"",
  ""Response off-topic or generic, failing to address the specific question"",
  ""Answer incomplete, missing key conditions, limits, or required details""
]"
