Session ID,Turn,Question,Expected Chunk ID,Actual Chunk ID,Expected Answer,Found,Actual Answer,Result,Comments,Reasons for Failure
5,1,ผมสามารถเบิกค่าดัดฟันกับประกันสังคมได้ไหมครับ,2,"5,1,7,21,2",ไม่ได้ครับ กรณีเบิกสำหรับค่ารักษาดัดฟันจะอยู่นอกเหนือกรณีที่ประกันสังคมระบุไว้นะครับ,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีการจัดฟัน ไม่ปรากฏในสิทธิประโยชน์ที่สามารถเบิกได้จากประกันสังคมค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์ด้านทันตกรรมอื่นๆ เพิ่มเติมไหมคะ",True,Answer correctly states that orthodontic treatment is not covered; retrieval includes the expected chunk among others. Slightly verbose but acceptable.,
5,2,แล้วถ้าไปหาหมอฟันที่คลินิคสามารถเบิกค่าอะไรได้บ้างครับ,2,"5,7,2,43,3","กรณีทันตกรรมที่ประกันสังคมระบุไว้มีดังนี้

- กรณีถอนฟัน อุดฟัน ขูดหินปูน และผ่าตัด ฟันคุดให้ผู้ประกันตนมีสิทธิได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็นในอัตราไม่เกิน 900 บาท ต่อปี

ในกรณีที่ผู้ประกันตนเข้ารับบริการทางการแพทย์ ณ สถานพยาบาจ
ที่ทำความตกลงกับสำนักงานประกันสังคมให้ผู้ประกันตนจ่ายค่าบริการทางการแพทย์ให้กับสถานพยาบาล ส่วนเกินจากสิทธิที่ได้รับ
- กรณีใส่ฟันเทียมชนิดถอดได้บางส่วน จะได้รับค่าบริการทางการแพทย์และค่าฟันเทียม เท่าที่จ่ายจริงตามความจำเป็นไม่เกิน 1,500 บาท ภายในระยะเวลา 5 ปี นับแต่วันที่ใส่ฟันเทียม ดังนี้
   1) 1-5 ซี่ เท่าที่จ่ายจริงตามความจำเป็น ไม่เกิน 1,300 บาท
   2) มากกว่า 5 ชี่ เท่าที่จ่ายจริงตามความจำเป็นไม่เกิน 1,500 บาท
- กรณีใส่ฟันเทียมชนิดถอดได้ทั้งปาก เบิกได้เท่าที่จ่ายจริง ไม่เกิน 4,400 บาท ภายใน 5 ปี นับแต่วันที่ใส่ฟันเทียมตามหลักเกณฑ์ ดังนี้
   1) ฟันเทียมชนิดถอดได้ทั้งปากบนหรือล่างเท่าที่จ่ายจริงไม่เกิน 2,400 บาท
   2) ฟันเทียมชนิดถอดได้ทั้งปากบนและล่างเท่าที่จ่ายจริงไม่เกิน 4,400 บาท",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีไปหาหมอฟันที่คลินิก ผู้ประกันตนสามารถเบิกค่าบริการทางการแพทย์ได้ในกรณีถอนฟัน อุดฟัน ขูดหินปูน และผ่าตัดฟันคุด โดยจะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น ในอัตราไม่เกิน 900 บาทต่อปีค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์ด้านทันตกรรมอื่นๆ เพิ่มเติมไหมคะ",True,Retrieval is acceptable (includes expected chunk). Answer content is accurate for routine dental services and limits but omits denture benefits and details about contracted facilities; mostly correct but incomplete.,
6,1,ต้องการเปลี่ยนแปลงข้อมูลผู้ประกันตนต้องทำยังไง,0,"25,1,0,21,2",กรณีที่ผู้ประกันตนเปลี่ยนแปลงชื่อ-ชื่อสกุล หรือข้อมูลสถานภาพครอบครัวและข้อมูลจำนวนบุตรให้นายจ้างแจ้งภายในวันที่ 15 ของเดือนถัดจากเดือนที่มีการเปลี่ยนแปลง โดยใช้แบบแจ้งการเปลี่ยนแปลงข้อเท็จจริงของผู้ประกันตน (สปส.6-10),True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

หากต้องการแจ้งเปลี่ยนแปลงข้อเท็จจริงของผู้ประกันตน เช่น การเปลี่ยนแปลงชื่อ-ชื่อสกุล หรือข้อมูลสถานภาพครอบครัวและจำนวนบุตร นายจ้างจะต้องแจ้งภายในวันที่ 15 ของเดือนถัดจากเดือนที่มีการเปลี่ยนแปลง โดยใช้แบบแจ้งการเปลี่ยนแปลงข้อเท็จจริงของผู้ประกันตน (สปส.6-10) ค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval includes the expected chunk (0), so acceptable. The answer correctly states the reporting deadline (15th of the following month) and the form (สปส.6-10); minor extra greeting but content is accurate.",
6,2,ถ้าแจ้งช้ากว่าวันที่ 15 ของเดือนถัดจากที่มีการเปลี่ยนแปลง จะเกิดอะไรขึ้น หรือขะทำยังไงได้บ้าง,0,"44,46,1,13,21",ขออภัยครับ ข้อมูลส่วนนี้ไม่ปรากฎในคู่มือประกันตนที่ผมเข้าถึง ณ ตอนนี้ จึงยืนยันคำตอบให้ไม่ได้ครับ ,False,ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.,True,"Answer matches the expected apology/deferral and intent. Retrieval missed the expected chunk (0), but the content aligns with the expected response, so overall acceptable.",
7,1,เบิกค่าคลอดบุตรยังไงได้บ้าง,7,"7,1,27,18,28","ผูู้ประกันตนที่ส่งเงินสมทบครบ 5 เดือน ภายใน 15 เดือน
ก่อนเดือนที่คลอดมีสิทธิได้รับค่าคลอดบุตรโดยไม่จํากัดจํานวนครั้ง
ดังนี้
2.1 ผู้ประกันตนหญิง สามารถคลอดบุตรที่สถานพยาบาลใดก็ได้ แล้วนำสำเนาสูติบัตรของบุตร บัตรประจำตัวประชาชนมายื่นเรื่องที่สำนักงานประกันสังคมจะได้รับเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท และยังจะได้รับเงินสงเคราะห์การหยุดงานเพื่อการคลอดบุตรอีก ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยเป็นเวลา 90 วัน
**หมายเหตุ (เงินสงเคราะห์การหยุดงานเพื่อการคลอดบุตร เบิกได้ไม่เกิน 2 ครั้ง)**
2.2 ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรสหรือหญิง ซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยนำสำเนาสูติบัตรของบุตร สำเนาทะเบียนสมรส (ถ้ามี) หรือหนังสือรับรองกรณีไม่มีทะเบียนสมรส (เฉพาะกรณีผู้ประกันตนไม่ได้จดทะเบียนสมรสกับภริยา) มาเบิกเงินที่สำนักงานประกันสังคม จะได้รับเฉพาะเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท
2.3 ค่าตรวจและรับฝากครรภ์
อายุครรภ์ไม่เกิน 12 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริง ไม่เกิน 500 บาท
อายุครรภ์มากกว่า 12 สัปดาห์ แต่ไม่เกิน 20 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริงไม่เกิน 300 บาท
อายุครรภ์มากกว่า 20 สัปดาห์ แต่ไม่เกิน 28 สัปดาห์ จ่ายในอัตราเท่าที่จ่ายจริงไม่เกิน 200 บาท",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ผู้ประกันตนหญิง สามารถเบิกค่าคลอดบุตรได้ โดยมีสิทธิได้รับค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท และยังได้รับเงินสงเคราะห์การหยุดงานเพื่อการคลอดบุตร ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ย เป็นเวลา 90 วัน โดยต้องส่งเงินสมทบครบ 5 เดือน ภายใน 15 เดือนก่อนเดือนที่คลอดค่ะ

ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรส หรือหญิงซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยจะได้รับเฉพาะค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท ค่ะ

นอกจากนี้ ยังมีสิทธิเบิกค่าตรวจและรับฝากครรภ์ตามหลักเกณฑ์ที่สำนักงานประกันสังคมกำหนดด้วยค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval is acceptable as it includes the expected chunk. The answer is mostly correct, covering eligibility, lump-sum amount, and maternity benefit, with a note about prenatal care; however, it omits specific documentation, prenatal reimbursement amounts, and the note on claim frequency limits. Overall content aligns with the expected meaning despite minor omissions.",
7,2,ถ้าจะเบิกค่าคลอดบุตรให้แฟนต้องทำยังไง,7,"7,1,43,28,10","ผู้ประกันตนชาย ที่มีภริยาจดทะเบียนสมรสหรือหญิง ซึ่งอยู่กินกันฉันสามีภริยาแต่มิได้จดทะเบียนสมรส สามารถเบิกค่าคลอดบุตรได้ โดยนำสำเนาสูติบัตรของบุตร สำเนาทะเบียนสมรส (ถ้ามี) หรือหนังสือรับรองกรณีไม่มีทะเบียนสมรส (เฉพาะกรณีผู้ประกันตนไม่ได้จดทะเบียนสมรสกับภริยา) มาเบิกเงินที่สำนักงานประกันสังคม จะได้รับเฉพาะเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

หากคุณเป็นผู้ประกันตนชาย และต้องการเบิกค่าคลอดบุตรให้ภริยา สามารถทำได้ค่ะ โดยคุณจะต้องนำเอกสารดังนี้ไปยื่นที่สำนักงานประกันสังคม:

*   สำเนาสูติบัตรของบุตร
*   สำเนาทะเบียนสมรส (ถ้ามี)
*   หนังสือรับรองกรณีไม่มีทะเบียนสมรส (ในกรณีที่คุณไม่ได้จดทะเบียนสมรสกับภริยา)

เมื่อยื่นเอกสารครบถ้วนแล้ว คุณจะได้รับเงินค่าคลอดบุตรเหมาจ่าย จำนวน 13,000 บาท ค่ะ

ไม่ทราบว่าต้องการสอบถามรายละเอียดเพิ่มเติมเกี่ยวกับเอกสาร หรือขั้นตอนการยื่นเรื่องไหมคะ?",True,"Retrieval is acceptable as it includes the expected chunk. The answer correctly covers eligibility, required documents, where to submit, and the 13,000 THB lump sum; it also implies non-registered partners via the no-marriage certificate. Minor wording differences only.",
8,1,ถ้าเกิดอุบัติเหตุจนพิการทำให้ทำงานไม่ได้ จะได้รับค่าชดเชยอย่างไรบ้าง,8,"44,36,51,39,38",กรณีทุพพลภาพระดับความสูญเสียรุนแรง ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิต,False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงจนไม่อาจประกอบการงานตามปกติและงานอื่นได้ จะมีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 30 ของค่าจ้างตลอดระยะเวลาที่ไม่สามารถประกอบการงานได้ แต่ไม่เกิน 180 เดือนค่ะ

หากทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงโดยมีรายได้ลดลงจากเดิม จะได้รับเงินทดแทนการขาดรายได้ในส่วนที่ลดลง แต่ไม่เกินร้อยละ 30 เป็นระยะเวลาไม่เกิน 180 เดือนค่ะ

สำหรับกรณีทุพพลภาพระดับความสูญเสียรุนแรง จะมีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิตค่ะ

นอกจากนี้ ยังมีค่าบริการทางการแพทย์ โดยสถานพยาบาลของรัฐจะเบิกค่ารักษาพยาบาลให้โดยตรง ส่วนสถานพยาบาลเอกชนจะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาทสำหรับผู้ป่วยนอก และไม่เกินเดือนละ 4,000 บาทสำหรับผู้ป่วยในค่ะ รวมถึงค่ารถพยาบาลหรือค่าพาหนะรับส่งผู้ทุพพลภาพ เหมาจ่ายไม่เกินเดือนละ 500 บาทค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,Answer includes the key point (50% of average wage for life for severe disability) and adds related details; acceptable. Retrieval IDs don’t match the expected chunk but seem to have supported a correct answer.,
9,1,กรณีทุพพลภาพ จะได้รับสิทธฺ์อะไรบ้าง,8,"8,39,27,28,15","ผู้ประกันตนที่ส่งเงินสมทบครบ 3 เดือน ภายใน 15 เดือน ก่อนเดือนที่ทุพพลภาพ
3.1 กรณีทุพพลภาพระดับความสูญเสียไม่รุนแรง ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ ดังนี้
3.1.1 ทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงถึงขนาดไม่อาจประกอบการงานตามปกติและงานอื่นได้ ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 30 ของค่าจ้างตลอดระยะเวลาที่ไม่สามารถประกอบการงานได้แต่ไม่เกิน 180 เดือน
3.1.2 ทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงโดยมีรายได้ลดลงจากเดิมจึงจะได้รับเงินทดแทนการขาดรายได้ในส่วนที่ลดลง แต่ไม่เกินร้อยละ 30 เป็นระยะเวลาไม่เกิน 180 เดือน
3.2 กรณีทุพพลภาพระดับความสูญเสียรุนแรง ให้มีสิทธิได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิต
",True,"กรณีทุพพลภาพ ผู้ประกันตนจะได้รับสิทธิประโยชน์ดังนี้ค่ะ

*   **ค่าบริการทางการแพทย์:**
    *   กรณีเข้ารับการรักษาในสถานพยาบาลของรัฐ จะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น (ผู้ป่วยนอก) หรือเข้ารับบริการโดยไม่เสียค่าใช้จ่าย (ผู้ป่วยใน)
    *   กรณีเข้ารับการรักษาในสถานพยาบาลเอกชน จะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาท (ผู้ป่วยนอก) หรือไม่เกินเดือนละ 4,000 บาท (ผู้ป่วยใน)
*   **ค่ารถพยาบาลหรือค่าพาหนะรับส่งผู้ทุพพลภาพ:** เหมาจ่ายไม่เกินเดือนละ 500 บาท
*   **ค่าฟื้นฟูสมรรถภาพ:** ได้รับค่าใช้จ่ายในกระบวนการฟื้นฟูสมรรถภาพของร่างกาย จิตใจ และอาชีพ ตามที่สำนักงานประกันสังคมกำหนด
*   **เงินทดแทนการขาดรายได้:**
    *   กรณีทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงถึงขนาดไม่อาจประกอบการงานตามปกติและงานอื่นได้ จะได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 30 ของค่าจ้างตลอดระยะเวลาที่ไม่สามารถประกอบการงานได้ แต่ไม่เกิน 180 เดือน
    *   กรณีทุพพลภาพจนทำให้ความสามารถในการทำงานลดลงโดยมีรายได้ลดลงจากเดิม จะได้รับเงินทดแทนการขาดรายได้ในส่วนที่ลดลง แต่ไม่เกินร้อยละ 30 เป็นระยะเวลาไม่เกิน 180 เดือน
    *   กรณีทุพพลภาพระดับความสูญเสียรุนแรง จะได้รับเงินทดแทนการขาดรายได้ในอัตราร้อยละ 50 ของค่าจ้างเฉลี่ยตลอดชีวิต

หากผู้ประกันตนที่ทุพพลภาพเสียชีวิต จะได้รับสิทธิประโยชน์เช่นเดียวกับกรณีตายค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์กรณีทุพพลภาพในส่วนไหนเพิ่มเติมไหมคะ",True,"Retrieval is acceptable (includes the expected chunk). The answer correctly covers the key income-replacement benefits and adds relevant medical/rehab details; it omits the contribution eligibility condition, but the question focused on benefits, so this is a minor omission.",
9,2,ถ้าทุพพลภาพมีสิทธิรักษาในรพ.เอกชนมั้ย,8,"8,3,43,39,4",มีสิทธิครับ ผู้ทุพพลภาพมีสิทธิได้รับค่าใช้จ่ายในกระบวนการฟื้นฟูสมรรถภาพของร่างกาย จิตใจและอาชีพ ตามประกาศสำนักงานประกันสังคม เรื่อง กำหนดหลักเกณฑ์อัตราค่าฟื้นฟูของผู้ทุพพลภาพ,True,"กรณีทุพพลภาพ หากเข้ารับการรักษาในสถานพยาบาลเอกชน ผู้ประกันตนจะได้รับค่าบริการทางการแพทย์เท่าที่จ่ายจริงไม่เกินเดือนละ 2,000 บาท สำหรับผู้ป่วยนอก และไม่เกินเดือนละ 4,000 บาท สำหรับผู้ป่วยในค่ะ

ไม่ทราบว่าต้องการทราบรายละเอียดเพิ่มเติมเกี่ยวกับสิทธิประโยชน์กรณีทุพพลภาพในส่วนไหนอีกไหมคะ",True,Retrieval is acceptable as it includes the expected chunk. The answer is on-topic and indicates eligibility for private hospital care with specific reimbursement limits; it omits the broader rehab scope/citation from the expected answer but remains generally correct.,
9,3,ได้จำกัดครั้งละกี่บาทครับ,8,"28,37,3,18,41",ขออภัยครับ ข้อมูลส่วนนี้ไม่ปรากฎในคู่มือประกันตนที่ผมเข้าถึง ณ ตอนนี้ จึงยืนยันคำตอบให้ไม่ได้ครับ ,False,"กรณีทุพพลภาพ หากเข้ารับการรักษาในสถานพยาบาลเอกชน จะได้รับค่าบริการทางการแพทย์ดังนี้ค่ะ

*   **ผู้ป่วยนอก:** เท่าที่จ่ายจริง ไม่เกินเดือนละ 2,000 บาท
*   **ผู้ป่วยใน:** เท่าที่จ่ายจริง ไม่เกินเดือนละ 4,000 บาท

ไม่ทราบว่าต้องการทราบรายละเอียดเพิ่มเติมในส่วนไหนอีกไหมคะ",False,"Retrieval missed the expected chunk and appears unrelated. The answer provides specific monetary limits that conflict with the expected response (information not available) and do not address the “per time” query, making the content likely incorrect or mismatched.","[
  ""Incorrect or missing chunk retrieval"",
  ""Did not follow 'no data' fallback; gave unsupported or hallucinated details"",
  ""Missing essential details required by the question (numbers, formulas, limits)""
]"
10,1,ถ้าต้ายได้ค่าคำศพเท่าไหร่,9,"42,36,9,3,27","ผู้ประกันตนที่ส่งเงินสมทบครบ 1 เดือน ภายใน 6 เดือน ก่อนเดือนถึงแก่ความตาย
• ได้รับค่าทําศพ 40,000 บาท",True,"หากผู้ประกันตนถึงแก่ความตาย จะได้รับค่าทำศพ 40,000 บาทค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์กรณีอื่น ๆ เพิ่มเติมไหมคะ",True,"Retrieval includes the expected chunk (9) though with extra ones. The answer correctly states the funeral benefit amount (40,000 baht) but omits the eligibility condition about contributions; still acceptable given the question asked only for the amount.",
10,2,ได้เงินอย่างอื่นนอกจากค่าทำศพมั้ย,9,"42,9,27,30,1","มีเงินสงเคราะห์กรณีตายครับ
   - หากผู้ประกันตนจ่ายเงินสมทบตั้งแต่ 36 เดือนขึ้นไป แต่ไม่ถึง 120 เดือน จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 4 เดือน
   - หากผู้ประกันตนจ่ายเงินสมทบตั้งแต่ 120 เดือนขึ้นไป จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 12 เดือน",True,"ค่ะ นอกเหนือจากค่าทำศพ ผู้ประกันตนที่ถึงแก่ความตายจะได้รับเงินสงเคราะห์กรณีตายด้วยค่ะ

โดยเงื่อนไขการได้รับเงินสงเคราะห์กรณีตายมีดังนี้ค่ะ
*   หากจ่ายเงินสมทบตั้งแต่ 36 เดือนขึ้นไป แต่ไม่ถึง 120 เดือน จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 4 เดือน
*   หากจ่ายเงินสมทบตั้งแต่ 120 เดือนขึ้นไป จะได้รับเงินสงเคราะห์ในอัตราร้อยละ 50 ของค่าจ้าง 12 เดือน

ไม่ทราบว่าต้องการสอบถามรายละเอียดเพิ่มเติมเกี่ยวกับสิทธิประโยชน์กรณีอื่น ๆ อีกไหมคะ",True,"Retrieval is acceptable with inclusion of the expected chunk (9). The answer accurately provides the death grant and its conditions, aligning with the expected content; minor stylistic differences are fine.",
11,1,เงินบำนาญชราภาพของผมจะได้เท่าไหร่ต่อเดือน,11,"12,11,28,18,27","เงินบำนาญชราภาพ
ได้รับเงินบำนาญชราภาพร้อยละ 20 ของค่าจ้างเฉลี่ย 60 เดือนสุดท้าย ที่ใช้เป็นฐานในการคำนวณเงินสมทบก่อนความเป็นผู้ประกันตนสิ้นสุดลง กรณีจ่ายเงินสมทบมากกว่า 180 เดือน (15 ปีขึ้นไป) ให้ปรับเพิ่มอัตราเงินบำนาญชราภาพขึ้นอีกร้อยละ 1.5 ต่อระยะเวลาการจ่ายเงินสมทบครบทุก 12 เดือน

หากคุณต้องการให้ผมคำนวณ รบกวนขอข้อมูลดังนี้ 
1. ค่าจ้างเฉลี่ย 60 เดือนสุดท้าย ที่ใช้เป็นฐานในการคำนวณเงินสมทบก่อนความเป็นผู้ประกันตนสิ้นสุดลง
2. จำนวนปีทั้งหมดที่ส่งเงินสมทบ",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

เงินบำนาญชราภาพจะคำนวณจากค่าจ้างเฉลี่ย 60 เดือนสุดท้ายที่คุณใช้เป็นฐานในการคำนวณเงินสมทบก่อนความเป็นผู้ประกันตนสิ้นสุดลงค่ะ โดยจะได้รับร้อยละ 20 ของค่าจ้างเฉลี่ยนี้ หากคุณจ่ายเงินสมทบมากกว่า 180 เดือน (15 ปีขึ้นไป) จะได้รับค่าปรับเพิ่มอีกร้อยละ 1.5 ต่อระยะเวลาการจ่ายเงินสมทบครบทุก 12 เดือนค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,Retrieval is acceptable as it includes the expected chunk. The answer correctly states the formula (20% of the last 60-month average wage plus 1.5% per each additional 12 months beyond 180 months). Minor omission: it didn’t explicitly ask for the two specific data points needed to calculate the exact amount.,
11,2,ผมยังไม่มีข้อมูลตอนนี้ครับ,11,"50,40,39,38,13","หากคุณมีข้อมูลพร้อมแล้ว สามารถนำสูตรนี้ไปคำนวณได้ครับ
สูตรคำนวณเงินบำนาญชราภาพ
= ค่าจ้างเฉลี่ย 60 เดือนสุดท้าย คูณด้วย 20% (+ จำนวน % ที่เพิ่มให้อีกปีละ 1.5%)
**เงินบำนาญชราภาพ : จ่ายเป็นรายเดือนตลอดชีวิต**",False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับเงินบำนาญชราภาพในส่วนไหนเพิ่มเติมไหมคะ เช่น เงื่อนไขการได้รับ หรือวิธีการคำนวณคะ",False,"Retrieval missed the expected chunk (no overlap). The answer is polite but generic and does not provide the expected calculation formula or note about lifetime monthly payments, omitting essential information.","[
  ""Incorrect or missing chunk retrieval"",
  ""Missing essential details required by the question (numbers, formulas, limits)""
]"
12,1,ผมอยากรู้ว่าเงินบำเหน็จของผมคิดยังไง,11,"11,12,1,27,9","การคำนวณเงินบำเหน็จ แบ่งออกเป็น 2 กรณี
1.กรณีจ่ายเงินสมทบตั้งแต่ 1 - 11 เดือน
2.กรณีจ่ายเงินสมทบตั้งแต่ 12 - 179 เดือน
คุณอยู่ในกรณีไหนครับ
",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

เงินบำเหน็จชราภาพ จะคิดดังนี้ค่ะ

กรณีจ่ายเงินสมทบต่ำกว่า 12 เดือน จะได้รับเงินบำเหน็จชราภาพเท่ากับจำนวนเงินสมทบเฉพาะส่วนของผู้ประกันตนค่ะ

กรณีจ่ายเงินสมทบตั้งแต่ 12 เดือนขึ้นไป แต่ไม่ครบ 180 เดือน จะได้รับเงินบำเหน็จชราภาพเท่ากับจำนวนเงินสมทบที่ผู้ประกันตนและนายจ้างจ่ายสมทบ พร้อมผลประโยชน์ตอบแทนตามที่สำนักงานประกันสังคมประกาศกำหนดค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,Retrieval includes the expected chunk; additional chunks are acceptable. The answer correctly outlines the two calculation cases and provides accurate details; only a minor deviation in the follow-up question compared to the expected prompt.,
12,2,แบบที่ 2 ครับ,11,"1,17,14,24,25","กรณีจ่ายเงินสมทบตั้งแต่ 12 - 179 เดือน
= เงินสมทบของผู้ประกันตน + เงินสมทบของนายจ้าง + ผลประโยชน์ตอบแทน
**เงินบำเหน็จชราภาพ : จ่ายเป็นก้อนครั้งเดียว**",False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับผู้ประกันตนตามมาตรา 40 ทางเลือกที่ 2 จะจ่ายเงินสมทบเดือนละ 100 บาทค่ะ

จะได้รับสิทธิประโยชน์ 4 กรณี ดังนี้ค่ะ
1. กรณีเจ็บป่วย
2. กรณีตาย (ค่าทำศพ)
3. กรณีทุพพลภาพ
4. กรณีชราภาพ (รับบำเหน็จ)

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",False,"Retrieval missed the expected chunk (11), pulling unrelated chunks. The answer shifts to M.40 Option 2 contributions/benefits and does not address the expected old-age lump sum for 12–179 months including employer contributions, omitting essential details.","[
  ""Incorrect or missing chunk retrieval"",
  ""Answer off-topic or mismatched to the question or expected content"",
  ""Missing essential details required by the question (numbers, formulas, limits)""
]"
